GEOID,name_geoid,lat,lon
2505,Congressional District 5,42.37404,-71.25649
2505,Congressional District 5,42.37931,-71.29578
2505,Congressional District 5,42.44859,-71.29033
2505,Congressional District 5,42.41073,-70.99206
2505,Congressional District 5,42.36628,-71.15514
2505,Congressional District 5,42.45385,-71.22293
2505,Congressional District 5,42.36837,-71.19822
2505,Congressional District 5,42.36222,-71.17069
2505,Congressional District 5,42.44954,-71.17191
2505,Congressional District 5,42.36629,-71.10335
2505,Congressional District 5,42.3825,-71.20706
2505,Congressional District 5,42.40968,-71.3441
2505,Congressional District 5,42.38371,-71.13534
2505,Congressional District 5,42.26873,-71.41023
2505,Congressional District 5,42.38883,-71.22023
2505,Congressional District 5,42.48424,-71.15743
2505,Congressional District 5,42.37073,-71.11579
2505,Congressional District 5,42.41463,-71.23208
2505,Congressional District 5,42.37259,-71.11698
2505,Congressional District 5,42.31212,-71.39123
2505,Congressional District 5,42.46227,-71.26649
2505,Congressional District 5,42.42811,-71.16982
2505,Congressional District 5,42.43897,-71.08475
2505,Congressional District 5,42.35404,-71.28981
2505,Congressional District 5,42.32767,-71.31888
2505,Congressional District 5,42.37958,-71.15352
2505,Congressional District 5,42.3638,-71.1621
2505,Congressional District 5,42.37307,-71.15171
2505,Congressional District 5,42.3992,-71.26249
2505,Congressional District 5,42.48288,-71.12013
2505,Congressional District 5,42.44305,-71.13502
2505,Congressional District 5,42.32558,-71.25308
2505,Congressional District 5,42.50563,-71.14531
2505,Congressional District 5,42.31317,-71.33942
2505,Congressional District 5,42.39316,-71.16813
2505,Congressional District 5,42.39994,-71.10683
2505,Congressional District 5,42.43213,-71.05608
2505,Congressional District 5,42.3906,-71.16553
2505,Congressional District 5,42.30748,-71.41644
2505,Congressional District 5,42.43762,-71.16934
2505,Congressional District 5,42.38748,-71.171
2505,Congressional District 5,42.45509,-71.0654
2505,Congressional District 5,42.41735,-71.40708
2505,Congressional District 5,42.39046,-71.44841
2505,Congressional District 5,42.36812,-71.19679
2505,Congressional District 5,42.37935,-71.12167
2505,Congressional District 5,42.41754,-71.1004
1310,Congressional District 10,33.92754,-83.36872
1310,Congressional District 10,33.92852,-83.36828
1310,Congressional District 10,33.85351,-83.45425
1310,Congressional District 10,33.93168,-83.36227
1310,Congressional District 10,33.94565,-83.39811
1310,Congressional District 10,33.9035,-83.31846
1310,Congressional District 10,33.89355,-83.43067
1203,Congressional District 3,29.78638,-82.48728
1203,Congressional District 3,29.78236,-82.47339
1203,Congressional District 3,29.62842,-82.46801
1203,Congressional District 3,29.78272,-82.47501
1203,Congressional District 3,29.63595,-82.34728
1203,Congressional District 3,29.71798,-82.35289
1203,Congressional District 3,29.63679,-82.44988
1203,Congressional District 3,29.78158,-82.47305
1203,Congressional District 3,29.65006,-82.33284
1203,Congressional District 3,29.60238,-82.44603
1203,Congressional District 3,29.61564,-82.44829
1203,Congressional District 3,29.78141,-82.47463
1203,Congressional District 3,29.61941,-82.34938
1203,Congressional District 3,29.78307,-82.47471
1305,Congressional District 5,33.7842,-84.33761
1305,Congressional District 5,33.75022,-84.38775
1305,Congressional District 5,33.76272,-84.32634
1305,Congressional District 5,33.75458,-84.38664
1306,Congressional District 5,33.82179,-84.36406
1305,Congressional District 5,33.7541,-84.39054
1305,Congressional District 5,33.79133,-84.3142
1306,Congressional District 5,33.83291,-84.38535
1306,Congressional District 5,33.90732,-84.40356
1305,Congressional District 5,33.80276,-84.31052
1306,Congressional District 5,33.81104,-84.42363
1305,Congressional District 5,33.74887,-84.39249
1304,Congressional District 5,33.68702,-84.32146
1305,Congressional District 5,33.75452,-84.38653
1305,Congressional District 5,33.76232,-84.32739
1306,Congressional District 5,33.8471,-84.36857
1305,Congressional District 5,33.74812,-84.41556
1305,Congressional District 5,33.79832,-84.3455
1305,Congressional District 5,33.77495,-84.28765
1804,Congressional District 4,39.9722,-86.2729
1804,Congressional District 4,40.46544,-86.92855
1804,Congressional District 4,40.44072,-86.9554
1804,Congressional District 4,40.46367,-86.91149
1804,Congressional District 4,40.4677,-86.93178
1804,Congressional District 4,39.95609,-86.27379
1804,Congressional District 4,40.46469,-86.90387
1804,Congressional District 4,40.2797,-87.44395
1804,Congressional District 4,40.45433,-86.90135
1701,Congressional District 1,41.83106,-87.62905
1701,Congressional District 1,41.79934,-87.58936
1701,Congressional District 1,41.83392,-87.62793
1701,Congressional District 1,41.7845,-87.59305
1701,Congressional District 1,41.79896,-87.59808
1701,Congressional District 1,41.58373,-87.8931
1901,Congressional District 1,41.74307,-91.59216
1901,Congressional District 1,41.28555,-92.62172
1901,Congressional District 1,41.65338,-91.54048
1901,Congressional District 1,41.27743,-92.65003
1901,Congressional District 1,41.70895,-91.60643
1901,Congressional District 1,41.68024,-91.57765
1901,Congressional District 1,41.66441,-91.54215
1227,Congressional District 27,25.68564,-80.31105
1227,Congressional District 27,25.73063,-80.24245
1227,Congressional District 27,25.73563,-80.27395
1227,Congressional District 27,25.70283,-80.35084
1312,Congressional District 12,33.46844,-82.02539
1312,Congressional District 12,33.47352,-81.98825
1312,Congressional District 12,33.47078,-81.98982
1501,Congressional District 1,21.32154,-157.85593
1501,Congressional District 1,21.3454,-157.88091
1501,Congressional District 1,21.30785,-157.85585
1501,Congressional District 1,21.29639,-157.85121
1501,Congressional District 1,21.2999,-157.83357
1501,Congressional District 1,21.2983,-157.83948
1501,Congressional District 1,21.36191,-157.88949
1501,Congressional District 1,21.31027,-157.8594
1501,Congressional District 1,21.28973,-157.82319
1501,Congressional District 1,21.29157,-157.84031
1501,Congressional District 1,21.29079,-157.80584
1809,Congressional District 9,39.17048,-86.49561
1809,Congressional District 9,39.12101,-86.54819
1809,Congressional District 9,39.157,-86.47787
1809,Congressional District 9,39.16598,-86.4886
1223,Congressional District 23,26.35165,-80.08461
1223,Congressional District 23,26.13667,-80.10728
1223,Congressional District 23,26.38269,-80.09689
1807,Congressional District 7,39.77868,-86.17525
1807,Congressional District 7,39.76712,-86.15818
1807,Congressional District 7,39.77786,-86.18698
1807,Congressional District 7,39.83576,-86.21319
1807,Congressional District 7,39.72887,-86.14093
1807,Congressional District 7,39.79071,-86.16155
1807,Congressional District 7,39.82946,-86.13448
1707,Congressional District 7,41.88274,-87.6367
1707,Congressional District 7,41.87403,-87.68314
1707,Congressional District 7,41.89389,-87.62264
1707,Congressional District 7,41.89417,-87.6396
1707,Congressional District 7,41.87322,-87.79007
1707,Congressional District 7,41.87915,-87.6262
1707,Congressional District 7,41.88361,-87.62542
1707,Congressional District 7,41.86621,-87.62121
1707,Congressional District 7,41.89424,-87.62284
1707,Congressional District 7,41.87123,-87.67647
1707,Congressional District 7,41.85403,-87.83337
1707,Congressional District 7,41.90369,-87.81573
1707,Congressional District 7,41.89175,-87.61778
1707,Congressional District 7,41.89657,-87.64301
1707,Congressional District 7,41.89214,-87.63482
1707,Congressional District 7,41.88372,-87.64134
1707,Congressional District 7,41.87161,-87.67377
1707,Congressional District 7,41.88863,-87.6354
1707,Congressional District 7,41.87462,-87.68273
1904,Congressional District 4,43.05928,-96.16951
1904,Congressional District 4,42.01654,-93.67514
1904,Congressional District 4,42.02222,-93.63948
1904,Congressional District 4,42.03246,-93.65705
1904,Congressional District 4,43.08149,-96.16979
1904,Congressional District 4,41.99422,-93.64754
1215,Congressional District 15,28.12152,-82.38487
1215,Congressional District 15,28.06416,-82.42784
1215,Congressional District 15,28.07594,-82.45056
1215,Congressional District 15,28.05607,-82.41513
1215,Congressional District 15,28.16879,-82.4799
1215,Congressional District 15,28.01988,-82.37892
1215,Congressional District 15,28.13999,-82.29343
1802,Congressional District 2,41.70981,-86.17668
1802,Congressional District 2,41.65248,-86.15874
1226,Congressional District 26,25.79466,-80.2068
1226,Congressional District 26,25.79458,-80.20674
1226,Congressional District 26,25.79137,-80.21888
1226,Congressional District 26,25.79197,-80.21712
1502,Congressional District 2,20.89014,-156.46633
1714,Congressional District 14,41.71771,-88.19567
1202,Congressional District 2,30.39044,-84.22882
1202,Congressional District 2,30.42967,-84.25854
1311,Congressional District 11,34.22847,-84.78952
1306,Congressional District 11,33.87812,-84.45917
1306,Congressional District 11,33.87202,-84.5076
1225,Congressional District 25,26.0034,-80.33457
1225,Congressional District 25,26.00383,-80.27188
1304,Congressional District 4,33.93292,-84.34244
1305,Congressional District 4,33.83718,-84.25691
1304,Congressional District 4,33.87607,-84.27249
1304,Congressional District 4,33.88614,-84.25925
1305,Congressional District 4,33.82328,-84.2934
1304,Congressional District 4,33.8647,-84.24985
1713,Congressional District 13,40.02192,-88.57409
1713,Congressional District 13,39.80317,-89.66234
1713,Congressional District 13,38.80948,-89.96041
1713,Congressional District 13,39.7859,-89.60573
1713,Congressional District 13,40.09115,-88.23998
1713,Congressional District 13,40.09565,-88.24134
1713,Congressional District 13,40.1126,-88.25433
1713,Congressional District 13,40.0744,-88.25062
1713,Congressional District 13,40.11898,-88.24248
1713,Congressional District 13,40.10705,-88.26645
1713,Congressional District 13,40.15258,-88.27383
1713,Congressional District 13,40.12658,-88.28024
1307,Congressional District 6,34.23836,-84.07298
1601,Congressional District 1,47.33758,-116.88775
1717,Congressional District 17,41.50563,-90.54755
1210,Congressional District 10,28.52529,-81.37841
1205,Congressional District 5,30.28063,-81.45075
1710,Congressional District 10,42.08696,-87.72143
1710,Congressional District 10,42.25015,-87.87504
1710,Congressional District 10,42.14601,-87.84641
1710,Congressional District 10,42.22813,-87.95466
1710,Congressional District 10,42.27464,-88.05024
1710,Congressional District 10,42.23804,-87.96469
1710,Congressional District 10,42.12694,-87.84254
1705,Congressional District 5,41.89645,-87.62238
1705,Congressional District 5,41.89879,-87.62297
1705,Congressional District 5,41.9528,-87.66678
1705,Congressional District 5,41.89666,-87.62312
1705,Congressional District 5,41.90431,-87.62991
1602,Congressional District 2,43.61943,-116.19835
1602,Congressional District 2,43.59907,-116.16243
1602,Congressional District 2,43.62076,-116.19033
1602,Congressional District 2,43.66137,-116.33832
1602,Congressional District 2,43.62844,-116.20745
1715,Congressional District 15,39.13578,-90.333
1708,Congressional District 8,41.98104,-87.8457
1708,Congressional District 8,42.01158,-87.87065
1708,Congressional District 8,41.98042,-87.86451
1708,Congressional District 8,41.99302,-87.8646
1711,Congressional District 11,41.77767,-88.09409
1711,Congressional District 11,41.79897,-88.20372
1711,Congressional District 11,41.70265,-88.07269
1711,Congressional District 11,41.83707,-88.2815
1711,Congressional District 11,41.80375,-88.15414
1221,Congressional District 21,26.88928,-80.10402
1221,Congressional District 21,26.93456,-80.13633
1221,Congressional District 21,26.88043,-80.09789
1221,Congressional District 21,26.88913,-80.10558
1221,Congressional District 21,26.88517,-80.11392
1216,Congressional District 16,27.41751,-82.53897
1201,Congressional District 1,30.40976,-87.21625
1222,Congressional District 22,26.70958,-80.06374
1219,Congressional District 19,26.47431,-81.77511
1208,Congressional District 8,27.93169,-80.4882
1805,Congressional District 5,39.96005,-86.21486
1805,Congressional District 5,39.95169,-85.987
1805,Congressional District 5,39.99105,-86.0536
1805,Congressional District 5,39.96563,-86.00896
1313,Congressional District 7,33.88267,-84.06413
1704,Congressional District 4,41.8491,-87.66733
1704,Congressional District 4,41.81178,-87.93784
2502,Congressional District 2,42.36384,-72.54754
2502,Congressional District 2,42.37686,-72.46914
2502,Congressional District 2,42.25006,-71.82323
2502,Congressional District 2,42.27364,-71.76515
2502,Congressional District 2,42.3166,-72.63385
2502,Congressional District 2,42.34519,-72.68292
2502,Congressional District 2,42.28158,-71.68156
2502,Congressional District 2,42.27693,-71.76563
2502,Congressional District 2,42.28064,-71.7652
2502,Congressional District 2,42.32613,-71.61665
2502,Congressional District 2,42.29807,-71.79874
2502,Congressional District 2,42.41484,-72.56105
2502,Congressional District 2,42.31638,-71.67984
2502,Congressional District 2,42.25911,-71.45651
2502,Congressional District 2,42.3458,-71.8463
2502,Congressional District 2,42.2295,-71.42528
2206,Congressional District 4,32.48171,-93.77106
1207,Congressional District 7,28.73857,-81.38718
1207,Congressional District 7,28.80051,-81.31876
1706,Congressional District 6,41.84917,-87.95886
1706,Congressional District 6,41.80569,-87.90275
1706,Congressional District 6,41.7736,-87.96979
1706,Congressional District 6,41.74994,-87.97704
1706,Congressional District 6,41.80221,-88.06945
1706,Congressional District 6,41.86435,-88.04697
1806,Congressional District 6,39.65593,-86.02639
1806,Congressional District 6,39.22358,-85.87522
1806,Congressional District 6,39.72345,-85.88364
1903,Congressional District 3,41.59113,-93.60114
1903,Congressional District 3,41.59196,-93.60619
1903,Congressional District 3,41.56844,-93.81624
5504,Congressional District 4,43.04122,-87.90483
5504,Congressional District 4,43.02029,-87.97222
5504,Congressional District 4,43.06204,-88.04136
5504,Congressional District 4,43.04069,-87.90454
5504,Congressional District 4,43.04381,-87.90846
5504,Congressional District 4,43.04726,-88.04435
5504,Congressional District 4,43.09392,-87.88736
5504,Congressional District 4,43.03218,-87.90515
1214,Congressional District 14,27.94546,-82.50464
1214,Congressional District 14,27.98538,-82.51187
1214,Congressional District 14,27.93685,-82.44808
5111,Congressional District 11,38.87235,-77.26582
5111,Congressional District 11,38.92251,-77.23106
5111,Congressional District 11,38.92461,-77.20796
5111,Congressional District 11,38.85856,-77.37799
5111,Congressional District 11,38.93231,-77.23427
5111,Congressional District 11,38.95421,-77.40193
5111,Congressional District 11,38.92697,-77.28249
5111,Congressional District 11,38.93447,-77.42868
5111,Congressional District 11,38.95284,-77.33389
5111,Congressional District 11,38.92412,-77.2284
5111,Congressional District 11,38.84931,-77.30138
5111,Congressional District 11,38.95923,-77.35893
5111,Congressional District 11,38.92327,-77.2329
5111,Congressional District 11,38.86581,-77.36522
5111,Congressional District 11,38.865,-77.23139
5111,Congressional District 11,38.86731,-77.2707
5111,Congressional District 11,38.94347,-77.3236
5111,Congressional District 11,38.91692,-77.40624
5111,Congressional District 11,38.94368,-77.32377
5111,Congressional District 11,38.95146,-77.34886
5111,Congressional District 11,38.70867,-77.22732
5111,Congressional District 11,38.8622,-77.33111
5111,Congressional District 11,38.91542,-77.23105
1702,Congressional District 2,41.5942,-87.5302
1702,Congressional District 2,41.44465,-87.63516
1702,Congressional District 2,41.81354,-87.59457
1702,Congressional District 2,41.69154,-87.62171
1702,Congressional District 2,41.79962,-87.59006
2407,Congressional District 7,39.289790000000004,-76.60726
2407,Congressional District 7,39.30071,-76.59162
2407,Congressional District 7,39.26892,-76.59773
2407,Congressional District 7,39.30431,-76.61954
2407,Congressional District 7,39.29344,-76.56974
2407,Congressional District 7,39.28668,-76.61968
2407,Congressional District 7,39.33073,-76.64253
2407,Congressional District 7,39.30697,-76.62552
2407,Congressional District 7,39.28928,-76.62379
2407,Congressional District 7,39.27708,-76.56365
2407,Congressional District 7,39.2987,-76.59248
2407,Congressional District 7,39.28777,-76.63151
2407,Congressional District 7,39.28862,-76.62934
2407,Congressional District 7,39.28518,-76.62012
2407,Congressional District 7,39.28265,-76.58558
2407,Congressional District 7,39.27052,-76.6268
2407,Congressional District 7,39.28068,-76.53798
2407,Congressional District 7,39.336,-76.61994
2407,Congressional District 7,39.32232,-76.6228
2407,Congressional District 7,39.32206,-76.6288
2407,Congressional District 7,39.31732,-76.61794
2407,Congressional District 7,39.2348,-76.71419
2407,Congressional District 7,39.34146,-76.62498
2407,Congressional District 7,39.29116,-76.60099
2407,Congressional District 7,39.35235,-76.61352
2407,Congressional District 7,39.30011,-76.59058
2407,Congressional District 7,39.26669,-76.53287
2407,Congressional District 7,39.33511,-76.61637
2201,Congressional District 1,29.93504,-90.12886
2201,Congressional District 1,29.99144,-90.13572
2201,Congressional District 1,29.96259,-90.14472
2201,Congressional District 1,29.91725,-90.12787
2201,Congressional District 1,30.02457,-90.10378
3607,Congressional District 7,40.74847,-73.93918
3607,Congressional District 7,40.69122,-73.98127
3607,Congressional District 7,40.69687,-73.983
3607,Congressional District 7,40.7608,-73.94573
3607,Congressional District 7,40.71636,-73.95914
3607,Congressional District 7,40.72244,-73.95092
3607,Congressional District 7,40.71918,-73.96408
2507,Congressional District 7,42.36782,-71.12326
2507,Congressional District 7,42.39003,-71.13057
2507,Congressional District 7,42.34703,-71.07479
2507,Congressional District 7,42.3819,-71.10203
2507,Congressional District 7,42.36222,-71.08158
2507,Congressional District 7,42.3696,-71.07729
2507,Congressional District 7,42.36133,-71.10207
2507,Congressional District 7,42.34928,-71.10654
2507,Congressional District 7,42.36337,-71.09156
2507,Congressional District 7,42.34578,-71.14036
2507,Congressional District 7,42.33724,-71.10217
2507,Congressional District 7,42.38122,-71.08019
2507,Congressional District 7,42.35781,-71.1038
2507,Congressional District 7,42.36801,-71.08949
2507,Congressional District 7,42.36816,-71.08054
2507,Congressional District 7,42.35788,-71.11344
2507,Congressional District 7,42.36286,-71.11213
2507,Congressional District 7,42.36132,-71.10207
2507,Congressional District 7,42.33945,-71.15801
2507,Congressional District 7,42.36073,-71.10349
2507,Congressional District 7,42.38581,-71.0963
2507,Congressional District 7,42.36358,-71.09742
2507,Congressional District 7,42.36362,-71.1258
2507,Congressional District 7,42.32677,-71.11017
2507,Congressional District 7,42.36656,-71.08756
2507,Congressional District 7,42.336,-71.06949
2507,Congressional District 7,42.35841,-71.1053
2507,Congressional District 7,42.36104,-71.11123
2507,Congressional District 7,42.36602,-71.10928
2507,Congressional District 7,42.39376,-71.11576
2507,Congressional District 7,42.40858,-71.12937
2507,Congressional District 7,42.34812,-71.07961
2507,Congressional District 7,42.37032,-71.08641
2507,Congressional District 7,42.36911,-71.10376
2507,Congressional District 7,42.36415,-71.10129
2507,Congressional District 7,42.3581,-71.13057
2507,Congressional District 7,42.33688,-71.10112
2507,Congressional District 7,42.34816,-71.08082
2507,Congressional District 7,42.33623,-71.10434
2507,Congressional District 7,42.35173,-71.06958
2507,Congressional District 7,42.36444,-71.11332
2507,Congressional District 7,42.38917,-71.04514
2507,Congressional District 7,42.39547,-71.14474
2507,Congressional District 7,42.36194,-71.09492
2507,Congressional District 7,42.36483,-71.0819
2507,Congressional District 7,42.36469,-71.10054
2507,Congressional District 7,42.34154,-71.09446
2507,Congressional District 7,42.3743,-71.03679
2507,Congressional District 7,42.37019,-71.0717
2507,Congressional District 7,42.35031,-71.0571
2507,Congressional District 7,42.3137,-71.06298
2507,Congressional District 7,42.22366,-71.08153
2507,Congressional District 7,42.35668,-71.13727
2507,Congressional District 7,42.39516,-71.12185
2507,Congressional District 7,42.36296,-71.0908
2507,Congressional District 7,42.36453,-71.09037
2106,Congressional District 6,37.97225,-84.49734
2106,Congressional District 6,38.02215,-84.45146
2106,Congressional District 6,38.03535,-84.50547
2106,Congressional District 6,38.03558,-84.50572
2106,Congressional District 6,38.05464,-84.46936
2106,Congressional District 6,38.00225,-84.48007
2106,Congressional District 6,38.01167,-84.51355
2106,Congressional District 6,38.01027,-84.50311
2106,Congressional District 6,37.74313,-84.30104
2106,Congressional District 6,38.0096,-84.50446
2003,Congressional District 3,38.97579,-94.71127
2003,Congressional District 3,38.92498,-94.64217
2003,Congressional District 3,39.05743,-94.60842
2003,Congressional District 3,38.88407,-94.87053
2003,Congressional District 3,39.05782,-94.60869
2003,Congressional District 3,38.91781,-94.78154
2003,Congressional District 3,38.93234,-94.86799
2103,Congressional District 3,38.23069,-85.6828
2103,Congressional District 3,38.25342,-85.75014
2103,Congressional District 3,38.18604,-85.68078
2103,Congressional District 3,38.27072,-85.69406
2103,Congressional District 3,38.2482,-85.75641
2103,Congressional District 3,38.25174,-85.68965
2103,Congressional District 3,38.25383,-85.74844
2103,Congressional District 3,38.23339,-85.63002
4215,Congressional District 15,40.76564,-77.88742
4215,Congressional District 15,40.83367,-77.84135
4215,Congressional District 15,40.77291,-77.89097
4215,Congressional District 15,40.77488,-77.90331
2001,Congressional District 1,39.20183,-96.57769
2001,Congressional District 1,38.9336,-95.22676
2001,Congressional District 1,38.97149,-95.23688
2001,Congressional District 1,38.94678,-95.28192
2001,Congressional District 1,39.1778,-96.61866
2404,Congressional District 4,39.0084,-76.89703
2404,Congressional District 4,38.94644,-76.86796
2404,Congressional District 4,39.12327,-76.96092
2302,Congressional District 2,44.30556,-69.78089
2302,Congressional District 2,44.155,-68.66284
2302,Congressional District 2,44.89905,-68.68324
2302,Congressional District 2,44.30952,-69.78352
2302,Congressional District 2,44.3536,-69.73136
2302,Congressional District 2,44.82697,-68.79324
2504,Congressional District 4,42.34765,-71.18045
2504,Congressional District 4,42.33166,-71.1155
2504,Congressional District 4,42.35989,-71.18259
2504,Congressional District 4,42.3214,-71.20722
2504,Congressional District 4,42.33507,-71.19621
2504,Congressional District 4,42.31026,-71.19527
2504,Congressional District 4,42.34408,-71.12333
2504,Congressional District 4,42.30204,-71.15795
2504,Congressional District 4,42.3385,-71.12806
2504,Congressional District 4,42.32313,-71.16246
2504,Congressional District 4,42.13247,-71.16802
2504,Congressional District 4,42.3403,-71.19515
2504,Congressional District 4,42.11806,-71.14226
2504,Congressional District 4,42.33399,-71.14982
2504,Congressional District 4,42.29416,-71.18134
2504,Congressional District 4,42.31087,-71.22855
2504,Congressional District 4,42.33709,-71.13022
2504,Congressional District 4,42.33042,-71.22655
2504,Congressional District 4,42.33248,-71.16143
2504,Congressional District 4,42.29864,-71.21156
2504,Congressional District 4,42.33412,-71.14044
2504,Congressional District 4,42.30078,-71.1528
2504,Congressional District 4,42.29966,-71.22158
2504,Congressional District 4,42.10813,-71.1909
2504,Congressional District 4,42.34721,-71.2468
2504,Congressional District 4,42.33388,-71.1252
2504,Congressional District 4,42.33881,-71.24571
2504,Congressional District 4,42.36468,-71.19445
2504,Congressional District 4,42.29725,-71.18728
2504,Congressional District 4,42.31907,-71.23512
2501,Congressional District 1,42.10154,-72.55683
2501,Congressional District 1,42.71156,-73.2006
2501,Congressional District 1,42.45033,-73.25335
2203,Congressional District 6,29.791,-90.80948
2202,Congressional District 2,29.95127,-90.07835
2206,Congressional District 2,30.45124,-91.13104
2202,Congressional District 2,29.95232,-90.07924
2202,Congressional District 2,29.92134,-90.11396
2202,Congressional District 2,29.95746,-90.07489
2202,Congressional District 2,29.96149,-90.08931
2203,Congressional District 3,30.22387,-92.0185
2402,Congressional District 2,39.37277,-76.64576
2402,Congressional District 2,39.51896,-76.64875
2402,Congressional District 2,39.44498,-76.61513
2402,Congressional District 2,39.39976,-76.70608
2402,Congressional District 2,39.33801,-76.63794
2402,Congressional District 2,39.58181,-76.65728
2402,Congressional District 2,39.35809,-76.6201
2402,Congressional District 2,39.40502,-76.71244
2403,Congressional District 3,39.23206,-76.81835
2403,Congressional District 3,39.21315,-76.67189
2403,Congressional District 3,39.1937,-76.91958
2403,Congressional District 3,39.08345,-76.59665
2403,Congressional District 3,39.40564,-77.04396
2403,Congressional District 3,38.98207,-76.56327
2403,Congressional District 3,39.25489,-76.99082
2403,Congressional District 3,39.04692,-76.45956
2403,Congressional District 3,39.28022,-76.79997
2403,Congressional District 3,39.25425,-76.8631
2403,Congressional District 3,39.15524,-76.88057
2403,Congressional District 3,38.9201,-76.461
2403,Congressional District 3,39.17013,-76.84532
2403,Congressional District 3,39.23709,-76.82862
2403,Congressional District 3,39.08472,-76.61256
2403,Congressional District 3,39.05281,-76.46844
2403,Congressional District 3,38.97408,-76.52444
2403,Congressional District 3,39.27266,-76.86646
2403,Congressional District 3,39.20699,-76.86057
2301,Congressional District 1,43.66222,-70.27762
2301,Congressional District 1,44.5542,-69.63065
2102,Congressional District 2,38.25932,-85.47993
2406,Congressional District 6,39.43742,-77.37494
2406,Congressional District 6,39.4944,-77.45352
2406,Congressional District 6,39.14042,-77.22178
2406,Congressional District 6,39.45098,-77.40161
2406,Congressional District 6,39.1412,-77.22391
2406,Congressional District 6,39.17644,-77.28656
2406,Congressional District 6,39.16208,-77.22917
2406,Congressional District 6,39.15021,-77.23024
2406,Congressional District 6,39.64174,-77.70281
2406,Congressional District 6,39.18697,-77.25031
2406,Congressional District 6,39.10513,-77.20933
2406,Congressional District 6,39.35774,-77.41387
2406,Congressional District 6,39.37268,-77.41238
2406,Congressional District 6,39.13707,-77.22669
2406,Congressional District 6,39.64154,-77.72058
2406,Congressional District 6,39.65709,-77.70974
2406,Congressional District 6,39.35972,-77.42885
2406,Congressional District 6,39.16764,-77.19912
2406,Congressional District 6,39.3766,-77.40254
2406,Congressional District 6,39.11809,-77.18739
2406,Congressional District 6,39.16145,-77.22785
2503,Congressional District 3,42.58806,-71.32696
2503,Congressional District 3,42.57542,-71.28375
2503,Congressional District 3,42.63451,-71.29682
2503,Congressional District 3,42.43626,-71.36954
2503,Congressional District 3,42.63741,-71.37862
2503,Congressional District 3,42.45433,-71.64112
2503,Congressional District 3,42.51522,-71.4317
2503,Congressional District 3,42.43755,-71.39994
2503,Congressional District 3,42.47736,-71.44669
2503,Congressional District 3,42.38303,-71.52298
2401,Congressional District 1,39.38578,-76.40839
2401,Congressional District 1,38.72094,-76.09101
2401,Congressional District 1,38.34977,-75.60738
2506,Congressional District 6,42.65166,-71.13974
2506,Congressional District 6,42.573480000000004,-71.01989
2506,Congressional District 6,42.5938,-71.15908
2506,Congressional District 6,42.51877,-71.20875
2506,Congressional District 6,42.51211,-71.23913
2506,Congressional District 6,42.63608,-70.96455
2506,Congressional District 6,42.51943,-71.24794
2506,Congressional District 6,42.48002,-71.31658
2506,Congressional District 6,42.50347,-71.27321
2506,Congressional District 6,42.56646,-70.85328
2506,Congressional District 6,42.60924,-70.87645
2506,Congressional District 6,42.54717,-70.97928
2506,Congressional District 6,42.49741,-70.86055
2506,Congressional District 6,42.56898,-70.79728
2506,Congressional District 6,42.52636,-71.2536
2506,Congressional District 6,42.50635,-71.19824
3623,Congressional District 23,43.01788,-78.6685
3626,Congressional District 23,42.83362,-78.75062
3623,Congressional District 23,42.88259,-78.61297
3623,Congressional District 23,42.61983,-78.79362
3623,Congressional District 23,42.7405,-78.6069
2105,Congressional District 5,38.1941,-83.43996
2004,Congressional District 4,37.72244,-97.37149
5502,Congressional District 2,43.0786,-89.37733
5502,Congressional District 2,43.07867,-89.53359
5502,Congressional District 2,43.07816,-89.53993
5502,Congressional District 2,43.06419,-89.45671
5502,Congressional District 2,43.05916,-89.478
5502,Congressional District 2,43.06131,-89.28938
5502,Congressional District 2,43.07421,-89.38735
5502,Congressional District 2,43.12596,-89.43674
5502,Congressional District 2,43.07304,-89.47776
5502,Congressional District 2,43.07088,-89.50208
5502,Congressional District 2,43.0578,-89.47693
5502,Congressional District 2,43.07433,-89.43071
5502,Congressional District 2,43.11528,-89.52492
5502,Congressional District 2,43.07056,-89.34073
5502,Congressional District 2,43.0561,-89.28947
5502,Congressional District 2,42.94375,-89.24249
5502,Congressional District 2,43.1899,-89.21979
5502,Congressional District 2,43.03057,-89.44408
5502,Congressional District 2,43.08419,-89.37084
5502,Congressional District 2,43.10261,-89.33431
5502,Congressional District 2,43.07191,-89.50802
5502,Congressional District 2,43.07072,-89.50453
5502,Congressional District 2,43.0781,-89.31464
5502,Congressional District 2,43.08473,-89.37961
5502,Congressional District 2,43.05054,-89.28976
5502,Congressional District 2,43.06343,-89.58828
2104,Congressional District 4,38.39931,-85.34795
2104,Congressional District 4,38.37252,-85.594220000000007
2104,Congressional District 4,38.30615,-85.47491
2104,Congressional District 4,39.09155,-84.49413
4901,Congressional District 1,40.7552,-111.82924
4901,Congressional District 1,40.6948,-111.823
4901,Congressional District 1,40.76767,-111.87534
4901,Congressional District 1,40.75636,-111.82656
4901,Congressional District 1,40.75564,-111.83528
4901,Congressional District 1,40.78751,-111.866
4901,Congressional District 1,40.75724,-111.82446
4901,Congressional District 1,41.7267,-111.83621
4901,Congressional District 1,40.76188,-111.88223
4901,Congressional District 1,40.76646,-111.88004
2606,Congressional District 6,42.3088,-83.70482
2606,Congressional District 6,42.28041,-83.74831
2606,Congressional District 6,42.27613,-83.79934
