FIPS,name,state,account_name,raw_funding,econ_impact,jobs
06011,Colusa County,CA,EDU,27175.01354613657,71742.03576180055,0.3774307436963413
06011,Colusa County,CA,ENG,21880.195178778864,57763.7152719762,0.30389159970526197
06011,Colusa County,CA,GEO,19658.97067207363,51899.68257427438,0.27304125933435597
06011,Colusa County,CA,MPS,28474.76957390701,75173.39167511452,0.3954829107487085
06011,Colusa County,CA,OIA,4223.755731428833,11150.715130972121,0.058663274047622685
06011,Colusa County,CA,OISE,2158.3272276379034,5697.983880964065,0.029976767050526435
06011,Colusa County,CA,OPP,6746.263360172054,17810.13527085422,0.09369810222461186
06011,Colusa County,CA,SBE,8456.377483047021,22324.836555244136,0.11744968726454195
06011,Colusa County,CA,TIP,41097.959779662946,108498.61381831019,0.5708049969397632
06013,Contra Costa County,CA,BIO,5005151.72614615,13213600.557025837,69.5159961964743
06013,Contra Costa County,CA,CSE,4791689.357407874,12650059.903556788,66.55124107510937
06013,Contra Costa County,CA,EDU,10204336.379562788,26939448.04204576,141.72689416059427
06013,Contra Costa County,CA,ENG,3957333.8813945204,10447361.446881535,54.962970574923894
06013,Contra Costa County,CA,GEO,2668928.998683882,7045972.556525448,37.06845831505392
06013,Contra Costa County,CA,MPS,11976447.317924011,31617820.91931939,166.33954608227793
06013,Contra Costa County,CA,OIA,301604.6544620549,796236.2877798249,4.188953534195207
06013,Contra Costa County,CA,OISE,481938.48647301475,1272317.604288759,6.693590089902982
06013,Contra Costa County,CA,OPP,983866.9959760457,2597408.869376761,13.664819388556191
06013,Contra Costa County,CA,SBE,1409053.250933619,3719900.582464754,19.570184040744707
06013,Contra Costa County,CA,TIP,8107556.702993342,21403949.695902422,112.60495420824085
06015,Del Norte County,CA,BIO,7007.394136666552,18499.5205207997,0.09732491856481322
06015,Del Norte County,CA,CSE,2074.4583218288417,5476.569969628143,0.02881192113651169
06015,Del Norte County,CA,EDU,8553.802454544626,22582.038479997813,0.11880281186867536
06015,Del Norte County,CA,ENG,1407.923953108952,3716.9192362076333,0.019554499348735443
06015,Del Norte County,CA,GEO,17967.408256235994,47433.95779646303,0.2495473368921666
06015,Del Norte County,CA,MPS,2645.8014799431626,6984.91590704995,0.03674724277698837
06015,Del Norte County,CA,OIA,1939.8254102942824,5121.139083176906,0.02694201958742059
06015,Del Norte County,CA,OISE,184.69622261191438,487.598027695454,0.0025652253140543663
06015,Del Norte County,CA,OPP,3094.058494715937,8168.314426050074,0.04297303464883245
06015,Del Norte County,CA,SBE,766.2901568820457,2023.0060141686008,0.010642918845583969
06015,Del Norte County,CA,TIP,7990.01975180075,21093.65214475398,0.1109724965527882
06017,El Dorado County,CA,BIO,259869.80696438925,686056.2903859876,3.6093028745054063
06017,El Dorado County,CA,CSE,173031.3150267757,456802.67167068785,2.403212708705218
06017,El Dorado County,CA,EDU,273772.96344147855,722760.6234855034,3.8024022700205355
06017,El Dorado County,CA,ENG,136678.65905675772,360831.6599098404,1.898314709121635
06017,El Dorado County,CA,GEO,212775.87959039825,561728.3221186515,2.9552205498666426
06017,El Dorado County,CA,MPS,220609.17868513492,582408.2317287562,3.0640163706268737
06017,El Dorado County,CA,OIA,48552.952421914844,128179.79439385519,0.674346561415484
06017,El Dorado County,CA,OISE,12945.930210424252,34177.255755520026,0.1798045862558924
06017,El Dorado County,CA,OPP,106467.38048418175,281073.8844782398,1.4787136178358575
06017,El Dorado County,CA,SBE,52115.5128800866,137584.95400342863,0.7238265677789806
06017,El Dorado County,CA,TIP,213016.5575989011,562363.7120610989,2.9585632999847373
06019,Fresno County,CA,BIO,628299.9503092964,1658711.8688165424,8.726388198740228
06019,Fresno County,CA,CSE,423518.92704465415,1118089.967397887,5.882207320064641
06019,Fresno County,CA,EDU,2144138.290370766,5660525.086578823,29.779698477371753
06019,Fresno County,CA,ENG,345016.31906180456,910843.0823231641,4.791893320302841
06019,Fresno County,CA,GEO,428467.88716424885,1131155.222113617,5.950942877281234
06019,Fresno County,CA,MPS,642656.3088472219,1696612.6553566658,8.925782067322526
06019,Fresno County,CA,OIA,98789.76969341424,260804.9919906136,1.3720801346307534
06019,Fresno County,CA,OISE,16563.608355795102,43727.926059299076,0.23005011605270975
06019,Fresno County,CA,OPP,174990.88725605552,461975.94235598657,2.430428989667438
06019,Fresno County,CA,SBE,187802.65840601604,495799.01819188235,2.6083702556391115
06019,Fresno County,CA,TIP,745987.2855576671,1969406.4338722413,10.360934521634267
06021,Glenn County,CA,BIO,6947.034796494527,18340.171862745552,0.09648659439575731
06021,Glenn County,CA,CSE,5560.401418315588,14679.459744353153,0.07722779747660538
06021,Glenn County,CA,EDU,23500.540031927645,62041.42568428899,0.3263963893323284
06021,Glenn County,CA,ENG,2305.033076517627,6085.287322006535,0.03201434828496704
06021,Glenn County,CA,GEO,19964.780977424474,52707.02178040062,0.27728862468645105
06021,Glenn County,CA,MPS,16536.247795123632,43655.69417912639,0.229670108265606
06021,Glenn County,CA,OIA,1848.097289228831,4878.976843564114,0.025668017905955985
06021,Glenn County,CA,OISE,804.0410662035254,2122.668414777307,0.011167237030604519
06021,Glenn County,CA,OPP,5212.514962683442,13761.039501484287,0.07239604114838114
06021,Glenn County,CA,SBE,1022.6669932423666,2699.840862159848,0.014203708239477314
06021,Glenn County,CA,TIP,20777.49657286935,54852.59095237509,0.2885763412898521
06023,Humboldt County,CA,BIO,471127.8623850207,1243777.5566964548,6.543442533125288
06023,Humboldt County,CA,CSE,105680.49542821952,278996.50793049956,1.4677846587252712
06023,Humboldt County,CA,EDU,258606.58217264825,682721.3769357915,3.5917580857312257
06023,Humboldt County,CA,ENG,8252.324413570144,21786.136451825183,0.11461561685514089
06023,Humboldt County,CA,GEO,192727.45573738712,508800.483146702,2.6767702185748212
06023,Humboldt County,CA,MPS,112927.2902123575,298128.04616062384,1.5684345862827431
06023,Humboldt County,CA,OIA,4678.836188211341,12352.127536877942,0.06498383594737973
06023,Humboldt County,CA,OISE,616.689494543933,1628.0602655959833,0.008565131868665737
06023,Humboldt County,CA,OPP,12385.226087548965,32696.996871129268,0.1720170289937356
06023,Humboldt County,CA,SBE,54048.97764365291,142689.30097924368,0.7506802450507348
06023,Humboldt County,CA,TIP,184517.93764375406,487127.35537951073,2.5627491339410287
06025,Imperial County,CA,BIO,94325.9603634575,249020.53535952783,1.3100827828257986
