state,week,current_loss,current_econ_loss,current_job_loss,overall_loss,overall_econ_loss,overall_job_loss
FL,2025-09-12,28960385.446287695,93023890.25502606,324.35631699842224,82131906.62981935,263816567.0459931,919.8773542539767
FL,2025-09-19,28949956.87709902,92990392.56289333,324.239517023509,82131927.82485417,263816635.12673724,919.8775916383665
FL,2025-09-26,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-10-03,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-10-10,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-10-17,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-10-24,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-10-31,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-11-07,27256099.196697053,87549538.49478756,305.26831100300706,82132649.01003866,263818951.6515494,919.885668912433
FL,2025-11-14,27256169.982862752,87549765.86760762,305.2691038080628,82132719.79620434,263819179.0243695,919.8864617174887
FL,2025-11-21,27256169.093126897,87549763.00967982,305.26909384302127,82132719.79620434,263819179.0243695,919.8864617174887
FL,2025-11-28,22957119.56914085,73740750.97626224,257.1197391743776,82134397.4859639,263824567.94532716,919.9052518427956
FL,2025-12-05,22672199.582135502,72825557.16256773,253.92863531991762,82134441.71782392,263824710.02284542,919.9057472396278
FL,2025-12-12,22661608.11343468,72791536.21958368,253.81001087046837,82134441.71782392,263824710.02284542,919.9057472396278
FL,2025-12-19,22661442.224069625,72791003.36500141,253.80815290957975,82134441.71782392,263824710.02284542,919.9057472396278
FL,2025-12-26,21336648.904510636,68535623.9399653,238.970467730519,82134441.71782392,263824710.02284542,919.9057472396278
FL,2026-01-02,21335374.772444416,68531531.28996526,238.95619745137742,82134469.7808291,263824800.1642532,919.9060615452858
FL,2026-01-09,21335213.096625715,68531011.96974958,238.95438668220808,82134494.4181878,263824879.30211398,919.9063374837032
FL,2026-01-16,21334965.669870332,68530217.20825092,238.95161550254772,82134570.1424636,263825122.53667775,919.907185595592
FL,2026-01-23,21334264.736071937,68527965.7330812,238.94376504400574,82134570.1424636,263825122.53667775,919.907185595592
FL,2026-01-30,21310177.59242528,68450595.22255059,238.67398903516323,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-02-06,21305994.640424997,68437159.128319785,238.6271399727599,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-02-13,21301503.567286838,68422733.31566939,238.57683995361253,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-02-20,21295741.7460459,68404225.7226755,238.51230755571396,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-02-27,21286935.520617515,68375939.17416489,238.41367783091604,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-03-06,21279203.2382606,68351102.24695191,238.3270762685186,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-03-13,21278603.29681547,68349175.17014366,238.3203569243331,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-03-20,21250225.91934775,68258023.96457085,238.00253029669477,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-03-27,21221831.893117312,68166819.28137152,237.68451720291392,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-04-03,19319085.467425466,62054991.971096896,216.37375723516516,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-04-10,19313225.452251926,62036168.96857135,216.3081250652215,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-04-17,19303568.862258665,62005150.95710748,216.19997125729697,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-04-24,19281044.34920258,61932799.78503963,215.947696711069,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-05-01,7277609.985325935,23376470.38052879,81.50923183565048,82134728.9791059,263825632.7371518,919.908964565986
FL,2026-05-08,7277351.331376028,23375639.556067053,81.50633491141153,82134728.9791059,263825632.7371518,919.908964565986
GA,2025-02-28,2188173.1973883566,6426891.655834275,25.820443729182603,2188173.1973883566,6426891.655834275,25.820443729182603
GA,2025-03-07,4729097.8266359065,13889850.857283901,55.80335435430369,4729097.8266359065,13889850.857283901,55.80335435430369
GA,2025-03-14,6862637.556989822,20156278.35341089,80.97912317247989,6862637.556989822,20156278.35341089,80.97912317247989
GA,2025-03-21,33418553.860739022,98153759.13294913,394.33893555672046,33418553.860739022,98153759.13294913,394.33893555672046
GA,2025-03-28,33693350.27567616,98960864.70773664,397.5815332529788,33693350.27567616,98960864.70773664,397.5815332529788
GA,2025-04-04,33912710.24581796,99605147.69384167,400.169980900652,33912710.24581796,99605147.69384167,400.169980900652
GA,2025-04-11,34662881.51325037,101808478.52015023,409.02200185635434,34663525.166675285,101810368.99702422,409.0295969667685
GA,2025-04-18,35953723.88389697,105599816.45939912,424.25394182998434,35955162.320204176,105604041.29603972,424.2709153784093
GA,2025-04-25,37497083.31056163,110132823.18529396,442.46558306462714,37498521.74686884,110137048.02193455,442.48255661305234
GA,2025-05-02,37496782.94467991,110131940.97954297,442.462038747223,37500726.474182606,110143523.53474732,442.5085723953547
GA,2025-05-09,39067585.03469979,114745549.65428817,460.9975034094576,39071528.56420248,114757132.20949252,461.0440370575894
GA,2025-05-16,39690322.13037697,116574593.09964387,468.34580113844834,39694321.94185807,116586340.96085672,468.3929989139252
GA,2025-05-23,41578193.11561242,122119466.00859937,490.6226787642265,41582323.80668463,122131598.27674729,490.67142091887854
GA,2025-05-30,76888934.65600933,225830776.62978545,907.2894289409102,76893067.22920091,225842914.42591318,907.3381933045707
GA,2025-06-06,76926121.81318702,225939999.16777048,907.7282373956069,76930254.38637862,225952136.96389818,907.7770017592676
GA,2025-06-13,80211562.69755478,235589679.83778387,946.4964398311464,80235999.39773907,235661452.96099824,946.7847928933212
GA,2025-06-20,80211625.51216023,235589864.33079574,946.4971810434909,80236420.02236542,235662688.37915647,946.7897562639121
GA,2025-06-27,80212070.10465315,235591170.14506415,946.5024272349073,80266126.38648413,235749939.05195856,947.1402913605127
GA,2025-07-04,80211622.06630126,235589854.20995048,946.4971403823547,80266135.61521907,235749966.15771034,947.1404002595849
GA,2025-07-11,77723345.96093509,228281529.18427315,917.1354823390341,80266370.08525755,235750654.82053447,947.143167006039
GA,2025-07-18,77717646.61072628,228264789.601527,917.0682300065702,80266394.52457963,235750726.6013585,947.1434553900397
GA,2025-07-25,64902637.988054834,190625779.99991453,765.8511282590471,80266551.84232588,235751188.65989748,947.1453117394453
GA,2025-08-01,63897573.73260938,187673802.02823976,753.9913700447909,80266567.81589633,235751235.57593077,947.1455002275767
GA,2025-08-08,63896509.60693183,187670676.58074507,753.9788133617959,80266567.81589633,235751235.57593077,947.1455002275767
GA,2025-08-15,29590235.35223566,86909590.56917095,349.1647771563808,80266571.94285221,235751247.69722834,947.1455489256559
GA,2025-08-22,29273937.024544626,85980589.57170969,345.4324568896267,80266571.94285221,235751247.69722834,947.1455489256559
GA,2025-08-29,26017385.369919233,76415759.5660752,307.0051473650469,80266571.94285221,235751247.69722834,947.1455489256559
GA,2025-09-05,25040832.112188157,73547521.3520799,295.4818189238203,80266571.94285221,235751247.69722834,947.1455489256559
GA,2025-09-12,25018758.9481257,73482690.17962052,295.22135558788335,80267353.11474396,235753542.0801039,947.1547667539787
GA,2025-09-19,23723392.301411957,69678063.97226778,279.9360291566611,80267371.21110468,235753595.2309924,947.154980291035
GA,2025-09-26,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-10-03,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-10-10,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-10-17,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-10-24,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-10-31,23215197.2058264,68185442.26240818,273.9393270287515,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-11-07,23214946.17584536,68184704.96131499,273.9363648749752,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-11-14,23214946.17584536,68184704.96131499,273.9363648749752,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-11-21,23214945.40743712,68184702.70442031,273.936355807758,80267374.4677565,235753604.79611662,947.1550187195268
GA,2025-11-28,23164076.60676744,68035295.76032811,273.33610395985585,80267458.06940597,235753850.342833,947.1560052189906
GA,2025-12-05,23163225.532924294,68032796.06817049,273.32606128850665,80267598.48483498,235754262.75751302,947.1576621210526
GA,2025-12-12,23161660.971951533,68028200.7903045,273.30759946902816,80267598.48483498,235754262.75751302,947.1576621210526
GA,2025-12-19,23155002.481240448,68008644.11241329,273.22902927863737,80267598.48483498,235754262.75751302,947.1576621210526
GA,2025-12-26,23154968.33132659,68008543.81057398,273.2286263096538,80267598.48483498,235754262.75751302,947.1576621210526
GA,2026-01-02,22808161.66680113,66989936.663257375,269.1363076682533,80267598.48483498,235754262.75751302,947.1576621210526
GA,2026-01-09,22808086.55908058,66989716.06409134,269.1354213971508,80267598.48483498,235754262.75751302,947.1576621210526
GA,2026-01-16,22808212.966419753,66990087.3355585,269.1369130037531,80268003.97715561,235755453.73051968,947.1624469304364
GA,2026-01-23,22808087.3064976,66989718.25933265,269.1354302166717,80268003.97715561,235755453.73051968,947.1624469304364
GA,2026-01-30,21659618.528582342,63616546.33008168,255.58349863727173,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-02-06,21600574.564422667,63443128.08282498,254.88677986018743,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-02-13,21599504.52348673,63439985.26160278,254.87415337714333,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-02-20,21597224.773167852,63433289.39844201,254.84725232338064,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-02-27,21597166.067711078,63433116.97442606,254.84655959899072,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-03-06,21596676.4965031,63431679.05300593,254.84078265873654,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-03-13,21596676.4965031,63431679.05300593,254.84078265873654,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-03-20,20301340.68689666,59627143.417436,239.55582010538058,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-03-27,20299230.300939474,59620944.99497338,239.5309175510858,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-04-03,20264483.71691562,59518890.67349727,239.12090785960422,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-04-10,20263811.601731636,59516916.60148466,239.1129769004332,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-04-17,20262575.611283604,59513286.369331814,239.09839221314647,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-04-24,19427934.050664805,57061857.52998961,229.2496217978447,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-05-01,17971539.96829912,52784277.04105303,212.06417162592967,80268051.62814832,235755593.68642798,947.1630092121501
GA,2026-05-08,17971539.96829912,52784277.04105303,212.06417162592967,80268051.62814832,235755593.68642798,947.1630092121501
HI,2025-02-28,1143.3246979244113,3234.563275837127,0.010404254751112141,1143.3246979244113,3234.563275837127,0.010404254751112141
HI,2025-03-07,6010.587321546045,17004.465181045554,0.05469634462606901,6010.587321546045,17004.465181045554,0.05469634462606901
HI,2025-03-14,10203.97902285415,28867.92865985874,0.09285620910797276,10203.97902285415,28867.92865985874,0.09285620910797276
HI,2025-03-21,1970390.42678369,5574402.901560454,17.93055288373158,1970390.42678369,5574402.901560454,17.93055288373158
HI,2025-03-28,1973556.922578359,5583361.188763663,17.959367995463065,1973556.922578359,5583361.188763663,17.959367995463065
HI,2025-04-04,1973311.1378281,5582665.842701086,17.95713135423571,1974610.168650527,5586340.911909361,17.968952534719797
HI,2025-04-11,2126785.4148085304,6016857.687771659,19.353747274757627,2129229.7782534976,6023773.0008461,19.375990982106824
HI,2025-04-18,2126968.3398045604,6017375.198217698,19.355411892221497,2129412.703249527,6024290.511292139,19.377655599570694
