"GEOID","inst_name","budg_CHE_cuts","budg_CBET_cuts","budg_NSF_cuts","state_name","rep_name","pol_party","state","state_FIPS","econ_budg_CHE_cuts","econ_budg_CBET_cuts","econ_budg_NSF_cuts","jobs_budg_CHE_cuts","jobs_budg_CBET_cuts","jobs_budg_NSF_cuts"
"0504","University of Arkansas at Pine Bluff",35719.2755247029,0,35719.2755247029,"Arkansas","Bruce Westerman","Republican","AR","05",94298.8873852156,0,94298.8873852156,0.496101048954207,0,0.496101048954207
"0504","University of Arkansas",4772.49084956378,9187.89627297365,13960.3871225374,"Arkansas","Bruce Westerman","Republican","AR","05",12599.3758428484,24256.0461606504,36855.4220034988,0.0662845951328303,0.127609670457967,0.193894265590798
"0504","Arkansas State University Main Campus",2316.54571820952,1422.73410615593,3739.27982436545,"Arkansas","Bruce Westerman","Republican","AR","05",6115.68069607313,3756.01804025165,9871.69873632479,0.0321742460862433,0.0197601959188323,0.0519344420050757
"0504","Texas A&M University",945.089429593891,86.2969674637203,1031.38639705761,"Arkansas","Bruce Westerman","Republican","AR","05",2495.03609412787,227.823994104222,2722.86008823209,0.0131262420776929,0.00119856899255167,0.0143248110702446
"0504","Mississippi State University",468.037641976599,51.3156758071526,519.353317783752,"Arkansas","Bruce Westerman","Republican","AR","05",1235.61937481822,135.473384130883,1371.09275894911,0.00650052280523055,0.000712717719543786,0.00721324052477433
"0601","University of California-Davis",29603.1969531784,56463.7671952625,86066.9641484409,"California","Vacant","Republican","CA","06",78152.4399563911,149064.345395493,227216.785351884,0.41115551323859,0.78421898882309,1.19537450206168
"0601","University of California-Berkeley",9447.47463813302,4424.97162148456,13872.4462596176,"California","Vacant","Republican","CA","06",24941.3330446712,11681.9250807192,36623.2581253904,0.131214925529625,0.0614579391872855,0.192672864716911
"0601","Stanford University",4966.40055884277,6749.70179632012,11716.1023551629,"California","Vacant","Republican","CA","06",13111.2974753449,17819.2127422851,30930.51021763,0.0689777855394829,0.093745858282224,0.162723643821707
"0601","Oregon State University",973.965740943184,4726.73727153165,5700.70301247483,"California","Vacant","Republican","CA","06",2571.26955609001,12478.5863968436,15049.8559529336,0.0135273019575442,0.0656491287712729,0.0791764307288171
"0601","University of California-Los Angeles",3751.33227584897,1512.96482351515,5264.29709936412,"California","Vacant","Republican","CA","06",9903.51720824129,3994.22713407999,13897.7443423213,0.0521018371645691,0.0210134003265993,0.0731152374911683
"0602","University of California-Berkeley",119038.180440476,55754.6424307054,174792.822871181,"California","Jared Huffman","Democrat","CA","06",314260.796362857,147192.256017062,461453.052379919,1.65330806167328,0.774370033759797,2.42767809543308
"0602","University of California-Davis",20440.302658147,38986.8868729193,59427.1895310664,"California","Jared Huffman","Democrat","CA","06",53962.3990175081,102925.381344507,156887.780362015,0.283893092474264,0.541484539901658,0.825377632375922
"0602","Stanford University",24832.0027942138,33748.5089816006,58580.5117758145,"California","Jared Huffman","Democrat","CA","06",65556.4873767246,89096.0637114257,154652.55108815,0.344888927697415,0.46872929141112,0.813618219108534
"0602","University of California-Los Angeles",11253.9968275469,4538.89447054545,15792.8912980924,"California","Jared Huffman","Democrat","CA","06",29710.5516247239,11982.68140224,41693.2330269638,0.156305511493707,0.0630402009797979,0.219345712473505
"0602","San Francisco State University",3612.48171542524,1361.94370389564,4974.42541932088,"California","Jared Huffman","Democrat","CA","06",9536.95172872264,3595.53137828449,13132.4831070071,0.0501733571586839,0.0189158847763284,0.0690892419350123
"0603","University of California-Davis",74007.9923829461,141159.417988156,215167.410371102,"California","Kevin Kiley","Republican","CA","06",195381.099890978,372660.863488732,568041.96337971,1.02788878309647,1.96054747205773,2.9884362551542
"0603","University of California-Berkeley",18422.5755443594,8628.69466189489,27051.2702062543,"California","Kevin Kiley","Republican","CA","06",48635.5994371088,22779.7539074025,71415.3533445113,0.255869104782769,0.119842981415207,0.375712086197976
"0603","Board of Regents, NSHE, obo University of Nevada, Reno",9737.90871916293,10631.7781694521,20369.686888615,"California","Kevin Kiley","Republican","CA","06",25708.0790185901,28067.8943673535,53775.9733859436,0.135248732210596,0.147663585686834,0.282912317897431
"0603","Stanford University",6621.86741179036,8999.6023950935,15621.4698068839,"California","Kevin Kiley","Republican","CA","06",17481.7299671266,23758.9503230468,41240.6802901734,0.0919703807193105,0.124994477709632,0.216964858428942
"0603","University of California - Merced",4086.08449342498,6503.03910206636,10589.1235954913,"California","Kevin Kiley","Republican","CA","06",10787.263062642,17168.0232294552,27955.2862920971,0.0567511735197914,0.0903199875286995,0.147071161048491
"0604","University of California-Davis",451801.172547319,861744.637432459,1313545.80997978,"California","Mike Thompson","Democrat","CA","06",1192755.09552492,2275005.84282169,3467760.93834661,6.27501628537943,11.9686755198953,18.2436918052747
"0604","University of California-Berkeley",57157.2215607048,26771.0783099816,83928.2998706863,"California","Mike Thompson","Democrat","CA","06",150895.064920261,70675.6467383513,221570.711658612,0.793850299454233,0.371820532083077,1.16567083153731
"0604","Stanford University",9932.80111768554,13499.4035926402,23432.2047103258,"California","Mike Thompson","Democrat","CA","06",26222.5949506898,35638.4254845703,61861.0204352601,0.137955571078966,0.187491716564448,0.325447287643414
